direction	source	target	ligand	receptor	pathway_name	n_datasets	datasets	mean_prob	min_p
to_endothelial	T_NK	endothelial	TGFB1	ACVR1B_TGFbR2	TGFb	2	GSE155698,GSE212966	2.45049448534248e-05	0.0
from_endothelial	endothelial	B_cell	ANXA1	FPR1	ANNEXIN	2	GSE154778,GSE212966	2.43433466826157e-05	0.0
from_endothelial	endothelial	mast	JAM2	ITGAV_ITGB1	JAM	2	GSE155698,GSE212966	2.34377215936443e-05	0.0
to_endothelial	malignant_epithelial	endothelial	CXCL5	ACKR1	CXCL	2	GSE154778,GSE212966	2.32835165174101e-05	0.0
from_endothelial	endothelial	malignant_epithelial	ANGPTL4	SDC4	ANGPTL	2	GSE155698,GSE212966	2.32603087979658e-05	0.0
to_endothelial	CD8	endothelial	TGFB1	ACVR1_TGFbR	TGFb	2	GSE155698,GSE212966	2.31824977891166e-05	0.0
from_endothelial	endothelial	epithelial	MDK	SDC1	MK	2	GSE155698,GSE212966	2.30997023544978e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	LAMB2	ITGA2_ITGB1	LAMININ	2	GSE155698,GSE212966	2.30383268513163e-05	0.0
to_endothelial	malignant_epithelial	endothelial	FN1	ITGA8_ITGB1	FN1	2	GSE154778,GSE212966	2.2952307001514e-05	0.0
from_endothelial	endothelial	malignant_epithelial	MDK	SDC1	MK	2	GSE155698,GSE212966	2.27442764557605e-05	0.0
to_endothelial	T_NK	endothelial	TGFB1	ACVR1_TGFbR	TGFb	2	GSE155698,GSE212966	2.27075987494489e-05	0.0
from_endothelial	endothelial	CD8	MDK	ITGA4_ITGB1	MK	2	GSE154778,GSE212966	2.269099210033e-05	0.0
to_endothelial	epithelial	endothelial	FN1	ITGA8_ITGB1	FN1	2	GSE154778,GSE212966	2.23931986998201e-05	0.0
from_endothelial	endothelial	malignant_epithelial	COL6A1	ITGA1_ITGB1	COLLAGEN	2	GSE155698,GSE212966	2.23167617487973e-05	0.0
from_endothelial	endothelial	T_NK	HLA-DPB1	CD4	MHC-II	2	GSE155698,GSE212966	2.22574076119962e-05	0.0
from_endothelial	endothelial	malignant_epithelial	COL6A1	ITGAV_ITGB8	COLLAGEN	2	GSE155698,GSE212966	2.17724778208016e-05	0.0
from_endothelial	endothelial	CD8	COL6A1	ITGA1_ITGB1	COLLAGEN	2	GSE155698,GSE212966	2.17488196913556e-05	0.0
from_endothelial	endothelial	malignant_epithelial	GRN	SORT1	GRN	2	GSE155698,GSE212966	2.15930039605606e-05	0.0
to_endothelial	epithelial	endothelial	LAMB2	ITGA6_ITGB4	LAMININ	2	GSE155698,GSE212966	2.15875761806031e-05	0.0
from_endothelial	endothelial	mast	LAMB1	ITGA9_ITGB1	LAMININ	2	GSE155698,GSE212966	2.12912066788292e-05	0.0
to_endothelial	epithelial	endothelial	LAMC1	ITGA3_ITGB1	LAMININ	2	GSE155698,GSE212966	2.12864868639155e-05	0.0
from_endothelial	endothelial	T_NK	ICAM1	ITGAL	ICAM	2	GSE155698,GSE212966	2.11011189702466e-05	0.0
from_endothelial	endothelial	epithelial	GRN	SORT1	GRN	2	GSE155698,GSE212966	2.10637951052151e-05	0.0
to_endothelial	B_cell	endothelial	CXCL3	ACKR1	CXCL	2	GSE154778,GSE212966	2.09821805732015e-05	0.0
from_endothelial	endothelial	B_cell	COL4A1	SDC4	COLLAGEN	2	GSE154778,GSE212966	2.09198965241483e-05	0.0
to_endothelial	CD8	endothelial	CD99	CD99L2	CD99	2	GSE155698,GSE212966	2.00473188196469e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	THBS1	CD47	THBS	2	GSE155698,GSE212966	1.94905300589268e-05	0.0
to_endothelial	T_NK	endothelial	CD99	CD99L2	CD99	2	GSE155698,GSE212966	1.92993639202965e-05	0.0
to_endothelial	myeloid	endothelial	THBS1	ITGA3_ITGB1	THBS	2	GSE155698,GSE212966	1.92922335544713e-05	0.0
from_endothelial	endothelial	epithelial	LAMA5	ITGA1_ITGB1	LAMININ	2	GSE155698,GSE212966	1.91290792167142e-05	0.0
to_endothelial	mast	endothelial	COL1A2	ITGA9_ITGB1	COLLAGEN	2	GSE154778,GSE212966	1.91113743027847e-05	0.0
to_endothelial	epithelial	endothelial	LAMB2	ITGA2_ITGB1	LAMININ	2	GSE155698,GSE212966	1.88106029930036e-05	0.0
to_endothelial	epithelial	endothelial	LAMB1	ITGA1_ITGB1	LAMININ	2	GSE155698,GSE212966	1.87249363464788e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	COL4A2	SDC4	COLLAGEN	2	GSE155698,GSE212966	1.85208690035272e-05	0.0
to_endothelial	mast	endothelial	TGFB1	TGFbR1_R2	TGFb	2	GSE155698,GSE212966	1.84793343843148e-05	0.0
from_endothelial	endothelial	B_cell	COL4A2	SDC4	COLLAGEN	2	GSE154778,GSE212966	1.80915730783548e-05	0.0
from_endothelial	endothelial	epithelial	POSTN	ITGAV_ITGB5	PERIOSTIN	2	GSE155698,GSE212966	1.79254262924092e-05	0.0
to_endothelial	T_NK	endothelial	SELPLG	SELP	SELPLG	2	GSE155698,GSE212966	1.7183803289328e-05	0.0
to_endothelial	myeloid	endothelial	TGFB1	ACVR1B_TGFbR2	TGFb	2	GSE155698,GSE212966	1.71809220151103e-05	0.0
to_endothelial	mast	endothelial	TNFSF10	TNFRSF10A	TRAIL	2	GSE155698,GSE212966	1.69944009355316e-05	0.0
to_endothelial	epithelial	endothelial	HSPG2	DAG1	HSPG	2	GSE155698,GSE212966	1.6890192221849e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	CXCL2	ACKR1	CXCL	2	GSE154778,GSE212966	1.67394123261572e-05	0.0
from_endothelial	endothelial	malignant_epithelial	ANGPT2	ITGA5_ITGB1	ANGPT	2	GSE154778,GSE212966	1.66812997066697e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	ANGPTL4	ITGA5_ITGB1	ANGPTL	2	GSE155698,GSE212966	1.6593114046337e-05	0.0
to_endothelial	epithelial	endothelial	CXCL5	ACKR1	CXCL	2	GSE154778,GSE212966	1.65368831576923e-05	0.0
from_endothelial	endothelial	epithelial	TGFB1	TGFbR1_R2	TGFb	2	GSE155698,GSE212966	1.6504358506723e-05	0.0
from_endothelial	endothelial	epithelial	LAMB2	ITGA1_ITGB1	LAMININ	2	GSE155698,GSE212966	1.64930454294869e-05	0.0
to_endothelial	endothelial	endothelial	TGFB1	ACVR1B_TGFbR2	TGFb	2	GSE155698,GSE212966	1.61029769094079e-05	0.0
from_endothelial	endothelial	endothelial	TGFB1	ACVR1B_TGFbR2	TGFb	2	GSE155698,GSE212966	1.61029769094079e-05	0.0
to_endothelial	myeloid	endothelial	TGFB1	ACVR1_TGFbR	TGFb	2	GSE155698,GSE212966	1.59649412952242e-05	0.0
from_endothelial	endothelial	myeloid	SPP1	ITGA5_ITGB1	SPP1	2	GSE154778,GSE155698	1.59077275557916e-05	0.0
to_endothelial	myeloid	endothelial	F11R	F11R	JAM	2	GSE155698,GSE212966	1.58617372518934e-05	0.0
from_endothelial	endothelial	myeloid	F11R	F11R	JAM	2	GSE155698,GSE212966	1.58617372518934e-05	0.0
to_endothelial	endothelial	endothelial	MPZL1	MPZL1	MPZ	2	GSE155698,GSE212966	1.54844417644867e-05	0.0
from_endothelial	endothelial	endothelial	MPZL1	MPZL1	MPZ	2	GSE155698,GSE212966	1.54844417644867e-05	0.0
to_endothelial	T_NK	endothelial	CD40LG	ITGA5_ITGB1	CD40	2	GSE155698,GSE212966	1.54303129260179e-05	0.0
to_endothelial	malignant_epithelial	endothelial	CXCL2	ACKR1	CXCL	2	GSE154778,GSE212966	1.52852149019014e-05	0.0
to_endothelial	endothelial	endothelial	TGFB1	ACVR1_TGFbR	TGFb	2	GSE155698,GSE212966	1.52742576731055e-05	0.0
from_endothelial	endothelial	endothelial	TGFB1	ACVR1_TGFbR	TGFb	2	GSE155698,GSE212966	1.52742576731055e-05	0.0
to_endothelial	myeloid	endothelial	CCL2	ACKR1	CCL	2	GSE154778,GSE212966	1.52168173034039e-05	0.0
to_endothelial	epithelial	endothelial	LIF	LIFR_IL6ST	LIFR	2	GSE155698,GSE212966	1.49535886086124e-05	0.0
from_endothelial	endothelial	malignant_epithelial	TGFB1	TGFbR1_R2	TGFb	2	GSE154778,GSE212966	1.48317621441445e-05	0.0
to_endothelial	epithelial	endothelial	LAMB1	ITGA6_ITGB4	LAMININ	2	GSE155698,GSE212966	1.42846997676447e-05	0.0
from_endothelial	endothelial	mast	ICAM1	SPN	ICAM	2	GSE155698,GSE212966	1.41197315915213e-05	0.0
to_endothelial	B_cell	endothelial	TGFB1	ACVR1B_TGFbR2	TGFb	2	GSE155698,GSE212966	1.40530110305936e-05	0.0
to_endothelial	malignant_epithelial	endothelial	LAMB2	ITGA6_ITGB4	LAMININ	2	GSE155698,GSE212966	1.38544935065847e-05	0.0
to_endothelial	endothelial	endothelial	CXCL2	ACKR1	CXCL	2	GSE154778,GSE212966	1.37810130552489e-05	0.0
from_endothelial	endothelial	endothelial	CXCL2	ACKR1	CXCL	2	GSE154778,GSE212966	1.37810130552489e-05	0.0
from_endothelial	endothelial	mast	LAMC1	ITGA9_ITGB1	LAMININ	2	GSE155698,GSE212966	1.37449252837562e-05	0.0
to_endothelial	malignant_epithelial	endothelial	LAMC1	ITGA3_ITGB1	LAMININ	2	GSE155698,GSE212966	1.37373614331263e-05	0.0
from_endothelial	endothelial	malignant_epithelial	POSTN	ITGAV_ITGB5	PERIOSTIN	2	GSE155698,GSE212966	1.34979600177657e-05	0.0
from_endothelial	endothelial	mast	LAMA4	ITGA9_ITGB1	LAMININ	2	GSE155698,GSE212966	1.349721854071e-05	0.0
to_endothelial	T_NK	endothelial	SEMA4D	PLXNB2	SEMA4	2	GSE155698,GSE212966	1.3463864083515e-05	0.0
from_endothelial	endothelial	mast	THBS1	CD47	THBS	2	GSE155698,GSE212966	1.34357294028888e-05	0.0
from_endothelial	endothelial	myeloid	FN1	ITGA4_ITGB7	FN1	2	GSE155698,GSE212966	1.33373647075781e-05	0.0
from_endothelial	endothelial	epithelial	TGFB1	ACVR1_TGFbR	TGFb	2	GSE155698,GSE212966	1.32829829291026e-05	0.0
from_endothelial	endothelial	CD8	FN1	ITGA4_ITGB7	FN1	2	GSE154778,GSE155698	1.32059480298203e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	EDN1	EDNRA	EDN	2	GSE155698,GSE212966	1.31322342267753e-05	0.0
to_endothelial	B_cell	endothelial	CCL5	ACKR1	CCL	2	GSE154778,GSE212966	1.30282938923011e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	RARRES2	CMKLR1	CHEMERIN	2	GSE155698,GSE212966	1.30191150054211e-05	0.0
from_endothelial	endothelial	mast	COL6A2	ITGA9_ITGB1	COLLAGEN	2	GSE155698,GSE212966	1.30037907651509e-05	0.0
from_endothelial	endothelial	epithelial	ANGPT2	ITGA5_ITGB1	ANGPT	2	GSE154778,GSE155698	1.29998272050674e-05	0.0
to_endothelial	B_cell	endothelial	TGFB1	ACVR1_TGFbR	TGFb	2	GSE155698,GSE212966	1.28218253995378e-05	0.0
to_endothelial	epithelial	endothelial	LAMB2	ITGA3_ITGB1	LAMININ	2	GSE155698,GSE212966	1.27770200742061e-05	0.0
from_endothelial	endothelial	B_cell	ICAM2	ITGAL_ITGB2	ICAM	2	GSE155698,GSE212966	1.26595631889048e-05	0.0
from_endothelial	endothelial	myeloid	COL6A1	SDC4	COLLAGEN	2	GSE155698,GSE212966	1.26153044720518e-05	0.0
to_endothelial	malignant_epithelial	endothelial	HSPG2	DAG1	HSPG	2	GSE155698,GSE212966	1.25165089320894e-05	0.0
to_endothelial	myeloid	endothelial	SEMA3C	PLXND1	SEMA3	2	GSE155698,GSE212966	1.23506405356601e-05	0.0
to_endothelial	malignant_epithelial	endothelial	LAMB2	ITGA2_ITGB1	LAMININ	2	GSE155698,GSE212966	1.22073223889423e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	ANGPTL4	SDC1	ANGPTL	2	GSE155698,GSE212966	1.20137538721563e-05	0.0
to_endothelial	epithelial	endothelial	CXCL1	ACKR1	CXCL	2	GSE154778,GSE212966	1.2012072988284e-05	0.0
to_endothelial	epithelial	endothelial	COL6A2	ITGA9_ITGB1	COLLAGEN	2	GSE154778,GSE212966	1.18508413390212e-05	0.0
from_endothelial	endothelial	epithelial	ANGPTL4	SDC1	ANGPTL	2	GSE155698,GSE212966	1.18493606873701e-05	0.0
from_endothelial	endothelial	myeloid	THBS1	SDC4	THBS	2	GSE155698,GSE212966	1.18480844832781e-05	0.0
from_endothelial	endothelial	malignant_epithelial	ANGPTL4	SDC1	ANGPTL	2	GSE155698,GSE212966	1.16281461564964e-05	0.0
from_endothelial	endothelial	epithelial	TNFSF12	TNFRSF12A	TWEAK	2	GSE155698,GSE212966	1.15602583657775e-05	0.0
to_endothelial	B_cell	endothelial	FN1	ITGA8_ITGB1	FN1	2	GSE154778,GSE212966	1.13265954385136e-05	0.0
from_endothelial	endothelial	T_NK	HLA-F	CD8A	MHC-I	2	GSE155698,GSE212966	1.11237644567181e-05	0.0
to_endothelial	mast	endothelial	TGFB1	ACVR1B_TGFbR2	TGFb	2	GSE155698,GSE212966	1.1086878569703e-05	0.0
to_endothelial	myeloid	endothelial	SEMA3C	NRP1_NRP2	SEMA3	2	GSE155698,GSE212966	1.10363741825849e-05	0.0
to_endothelial	epithelial	endothelial	GRN	SORT1	GRN	2	GSE155698,GSE212966	1.10238931056498e-05	0.0
to_endothelial	epithelial	endothelial	TNFSF10	TNFRSF10A	TRAIL	2	GSE155698,GSE212966	1.0999645536096e-05	0.0
from_endothelial	endothelial	malignant_epithelial	ANGPTL2	ITGA5_ITGB1	ANGPTL	2	GSE154778,GSE212966	1.07596527696735e-05	0.0
from_endothelial	endothelial	myeloid	MDK	SDC2	MK	2	GSE155698,GSE212966	1.06172324434947e-05	0.0
to_endothelial	malignant_epithelial	endothelial	CXCL1	ACKR1	CXCL	2	GSE154778,GSE212966	1.04449247018009e-05	0.0
to_endothelial	B_cell	endothelial	TNF	TNFRSF1A	TNF	2	GSE155698,GSE212966	1.03580270515652e-05	0.0
to_endothelial	myeloid	endothelial	CD99	CD99L2	CD99	2	GSE155698,GSE212966	1.02123409683985e-05	0.0
to_endothelial	mast	endothelial	OSM	LIFR_IL6ST	OSM	2	GSE155698,GSE212966	1.01388345446721e-05	0.0
to_endothelial	mast	endothelial	CD99	CD99L2	CD99	2	GSE155698,GSE212966	1.01077364934274e-05	0.0
from_endothelial	endothelial	T_NK	HLA-DQB1	CD4	MHC-II	2	GSE155698,GSE212966	1.00393705564047e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	SEMA3F	NRP2_PLXNA3	SEMA3	2	GSE155698,GSE212966	9.98405117004714e-06	0.0
to_endothelial	malignant_epithelial	endothelial	PRSS1	F2RL3	PARs	2	GSE154778,GSE155698	9.89208364660035e-06	0.0
from_endothelial	endothelial	CD8	HLA-E	KLRC1	MHC-I	2	GSE154778,GSE155698	9.89111797273241e-06	0.0
to_endothelial	mast	endothelial	TGFB1	ACVR1_TGFbR	TGFb	2	GSE155698,GSE212966	9.81557372662681e-06	0.0
from_endothelial	endothelial	T_NK	HLA-DRB5	CD4	MHC-II	2	GSE155698,GSE212966	9.77848457241478e-06	0.0
to_endothelial	B_cell	endothelial	CD99	CD99L2	CD99	2	GSE155698,GSE212966	9.69639835561889e-06	0.0
from_endothelial	endothelial	CD8	HLA-E	CD94:NKG2A	MHC-I	2	GSE154778,GSE155698	9.50775485287349e-06	0.0
to_endothelial	malignant_epithelial	endothelial	GRN	SORT1	GRN	2	GSE155698,GSE212966	9.1978878813107e-06	0.0
from_endothelial	endothelial	mast	LAMA5	ITGA9_ITGB1	LAMININ	2	GSE155698,GSE212966	9.13452456237711e-06	0.0
from_endothelial	endothelial	B_cell	HLA-DQB1	CD4	MHC-II	2	GSE155698,GSE212966	8.79164897305893e-06	0.0
to_endothelial	epithelial	endothelial	LAMC1	DAG1	LAMININ	2	GSE155698,GSE212966	8.74660682782193e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	TGFB1	ACVR1_TGFbR	TGFb	2	GSE155698,GSE212966	8.72132575751241e-06	0.0
from_endothelial	endothelial	T_NK	HLA-DMA	CD4	MHC-II	2	GSE155698,GSE212966	8.6312051302216e-06	0.0
from_endothelial	endothelial	malignant_epithelial	TNFSF12	TNFRSF12A	TWEAK	2	GSE155698,GSE212966	8.52306218857658e-06	0.0
from_endothelial	endothelial	myeloid	TGFB1	ACVR1B_TGFbR2	TGFb	2	GSE155698,GSE212966	8.51670656311089e-06	0.0
to_endothelial	epithelial	endothelial	PRSS1	F2RL3	PARs	2	GSE154778,GSE155698	8.46999402914929e-06	0.0
from_endothelial	endothelial	epithelial	ANGPTL2	ITGA5_ITGB1	ANGPTL	2	GSE154778,GSE155698	8.39911057206057e-06	0.0
to_endothelial	T_NK	endothelial	SPP1	ITGA9_ITGB1	SPP1	2	GSE155698,GSE212966	8.34158709356342e-06	0.0
to_endothelial	malignant_epithelial	endothelial	PRSS1	F2R	PARs	2	GSE154778,GSE155698	8.33381453279139e-06	0.0
to_endothelial	myeloid	endothelial	CCL13	ACKR1	CCL	2	GSE154778,GSE212966	8.31428810038111e-06	0.0
to_endothelial	B_cell	endothelial	GRN	SORT1	GRN	2	GSE154778,GSE155698	8.27420452305517e-06	0.0
from_endothelial	endothelial	mast	TNXB	ITGA9_ITGB1	TENASCIN	2	GSE155698,GSE212966	8.25912173012965e-06	0.0
to_endothelial	malignant_epithelial	endothelial	LAMB2	ITGA3_ITGB1	LAMININ	2	GSE155698,GSE212966	8.24335544625638e-06	0.0
from_endothelial	endothelial	myeloid	ANGPTL4	ITGA5_ITGB1	ANGPTL	2	GSE155698,GSE212966	8.23587042615937e-06	0.0
from_endothelial	endothelial	mast	LAMB2	ITGA9_ITGB1	LAMININ	2	GSE155698,GSE212966	8.11242738445601e-06	0.0
from_endothelial	endothelial	B_cell	LAMB1	ITGA6_ITGB1	LAMININ	2	GSE154778,GSE155698	8.0620090566248e-06	0.0
to_endothelial	endothelial	endothelial	CCL2	ACKR1	CCL	2	GSE154778,GSE212966	8.03285523817208e-06	0.0
from_endothelial	endothelial	endothelial	CCL2	ACKR1	CCL	2	GSE154778,GSE212966	8.03285523817208e-06	0.0
from_endothelial	endothelial	myeloid	HLA-DQA1	CD4	MHC-II	2	GSE155698,GSE212966	7.82066687291821e-06	0.0
to_endothelial	myeloid	endothelial	SEMA3C	NRP1_PLXNA2	SEMA3	2	GSE155698,GSE212966	7.79734996144785e-06	0.0
to_endothelial	CD8	endothelial	SELL	PODXL	SELL	2	GSE154778,GSE155698	7.71413639124738e-06	0.0
to_endothelial	myeloid	endothelial	MPZL1	MPZL1	MPZ	2	GSE155698,GSE212966	7.63593660678774e-06	0.0
from_endothelial	endothelial	myeloid	MPZL1	MPZL1	MPZ	2	GSE155698,GSE212966	7.63593660678774e-06	0.0
to_endothelial	mast	endothelial	SEMA4A	PLXNB2	SEMA4	2	GSE155698,GSE212966	7.49082848242407e-06	0.0
from_endothelial	endothelial	B_cell	LAMC1	ITGA6_ITGB1	LAMININ	2	GSE154778,GSE155698	7.4626052296881e-06	0.01
to_endothelial	mast	endothelial	COL9A2	ITGA1_ITGB1	COLLAGEN	2	GSE155698,GSE212966	7.20707518220085e-06	0.0
from_endothelial	endothelial	B_cell	ICAM1	ITGAL_ITGB2	ICAM	2	GSE155698,GSE212966	7.0619074217316e-06	0.0
to_endothelial	malignant_epithelial	endothelial	LAMB1	ITGA6_ITGB4	LAMININ	2	GSE155698,GSE212966	6.96249719606389e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	SEMA4A	NRP1_PLXNA2	SEMA4	2	GSE154778,GSE212966	6.79443554645075e-06	0.0
from_endothelial	endothelial	mast	ICAM1	ITGAX_ITGB2	ICAM	2	GSE155698,GSE212966	6.78721070543506e-06	0.0
to_endothelial	epithelial	endothelial	PRSS1	F2R	PARs	2	GSE154778,GSE155698	6.77397643592744e-06	0.0
to_endothelial	B_cell	endothelial	ITGA4_ITGB1	VCAM1	VCAM	2	GSE155698,GSE212966	6.76278887904298e-06	0.0
from_endothelial	endothelial	mast	CXCL12	CXCR4	CXCL	2	GSE155698,GSE212966	6.70962781350955e-06	0.0
to_endothelial	CD8	endothelial	SELL	CD34	SELL	2	GSE154778,GSE155698	6.69350410561181e-06	0.0
to_endothelial	myeloid	endothelial	ITGA4_ITGB1	VCAM1	VCAM	2	GSE155698,GSE212966	6.52440342581845e-06	0.0
from_endothelial	endothelial	mast	ICAM1	ITGAM_ITGB2	ICAM	2	GSE155698,GSE212966	6.28806673490915e-06	0.0
from_endothelial	endothelial	fibroblast_CAF	TNFSF12	TNFRSF12A	TWEAK	2	GSE155698,GSE212966	6.03163700793501e-06	0.0
to_endothelial	epithelial	endothelial	CD99	CD99L2	CD99	2	GSE155698,GSE212966	5.99520611602303e-06	0.0
to_endothelial	CD8	endothelial	TNF	TNFRSF1A	TNF	2	GSE155698,GSE212966	5.98448305317185e-06	0.0
from_endothelial	endothelial	mast	COL6A1	ITGA9_ITGB1	COLLAGEN	2	GSE155698,GSE212966	5.96230705087024e-06	0.0
to_endothelial	myeloid	endothelial	TNFSF10	TNFRSF10A	TRAIL	2	GSE155698,GSE212966	5.91042081376397e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	CCL2	ACKR1	CCL	2	GSE154778,GSE212966	5.87965951004705e-06	0.0
to_endothelial	mast	endothelial	SEMA4A	NRP1_PLXNA1	SEMA4	2	GSE155698,GSE212966	5.87729643769651e-06	0.0
from_endothelial	endothelial	myeloid	ANGPTL4	SDC2	ANGPTL	2	GSE155698,GSE212966	5.82063566638633e-06	0.0
from_endothelial	endothelial	B_cell	GAS6	MERTK	GAS	2	GSE155698,GSE212966	5.81319283391406e-06	0.0
to_endothelial	malignant_epithelial	endothelial	CD99	CD99L2	CD99	2	GSE155698,GSE212966	5.77921527548503e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	TNFSF10	TNFRSF10A	TRAIL	2	GSE155698,GSE212966	5.72332505372648e-06	0.0
to_endothelial	endothelial	endothelial	EFNA1	EPHA2	EPHA	2	GSE155698,GSE212966	5.70138952825603e-06	0.0
from_endothelial	endothelial	endothelial	EFNA1	EPHA2	EPHA	2	GSE155698,GSE212966	5.70138952825603e-06	0.0
to_endothelial	endothelial	endothelial	SEMA3G	NRP2_PLXNA2	SEMA3	2	GSE155698,GSE212966	5.67005960434493e-06	0.0
from_endothelial	endothelial	endothelial	SEMA3G	NRP2_PLXNA2	SEMA3	2	GSE155698,GSE212966	5.67005960434493e-06	0.0
to_endothelial	malignant_epithelial	endothelial	LAMC1	DAG1	LAMININ	2	GSE155698,GSE212966	5.63201896915137e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	TGFB3	ACVR1_TGFbR	TGFb	2	GSE155698,GSE212966	5.61488694406211e-06	0.0
from_endothelial	endothelial	B_cell	ICAM1	SPN	ICAM	2	GSE154778,GSE155698	5.5701199403916e-06	0.0
from_endothelial	endothelial	B_cell	F11R	ITGAL_ITGB2	JAM	2	GSE155698,GSE212966	5.56011564550442e-06	0.0
to_endothelial	malignant_epithelial	endothelial	TNFSF10	TNFRSF10A	TRAIL	2	GSE155698,GSE212966	5.44996562312975e-06	0.0
from_endothelial	endothelial	myeloid	POSTN	ITGAV_ITGB5	PERIOSTIN	2	GSE155698,GSE212966	5.42612760786781e-06	0.0
to_endothelial	myeloid	endothelial	SEMA3C	NRP2_PLXNA2	SEMA3	2	GSE155698,GSE212966	5.30831590968012e-06	0.0
from_endothelial	endothelial	mast	COL1A1	ITGA9_ITGB1	COLLAGEN	2	GSE155698,GSE212966	5.30623593526442e-06	0.0
to_endothelial	epithelial	endothelial	LAMB2	DAG1	LAMININ	2	GSE155698,GSE212966	5.25619243104914e-06	0.0
to_endothelial	B_cell	endothelial	TNF	TNFRSF1B	TNF	2	GSE155698,GSE212966	5.24837528459797e-06	0.0
from_endothelial	endothelial	myeloid	CSF1	CSF1R	CSF	2	GSE155698,GSE212966	5.11502218378148e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	COL4A5	ITGA1_ITGB1	COLLAGEN	2	GSE155698,GSE212966	4.99323276464846e-06	0.0
to_endothelial	mast	endothelial	COL9A2	ITGA2_ITGB1	COLLAGEN	2	GSE155698,GSE212966	4.98396544424082e-06	0.0
to_endothelial	T_NK	endothelial	SELL	MADCAM1	SELL	2	GSE154778,GSE155698	4.95774554107847e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	INHBA	ACVR1B_ACVR2A	ACTIVIN	2	GSE155698,GSE212966	4.92192432115722e-06	0.0
from_endothelial	endothelial	malignant_epithelial	JAG1	NOTCH2	NOTCH	2	GSE155698,GSE212966	4.85323021172674e-06	0.0
to_endothelial	T_NK	endothelial	TNF	TNFRSF1A	TNF	2	GSE154778,GSE155698	4.80435109749395e-06	0.0
to_endothelial	epithelial	endothelial	EFNA1	EPHA2	EPHA	2	GSE155698,GSE212966	4.75719014603233e-06	0.0
to_endothelial	myeloid	endothelial	SEMA4A	PLXNB2	SEMA4	2	GSE155698,GSE212966	4.61822787937509e-06	0.0
to_endothelial	malignant_epithelial	endothelial	LIF	LIFR_IL6ST	LIFR	2	GSE155698,GSE212966	4.55423628850908e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	INHBA	ACVR1B_ACVR2B	ACTIVIN	2	GSE155698,GSE212966	4.55208953179771e-06	0.0
to_endothelial	myeloid	endothelial	LAMB3	ITGA9_ITGB1	LAMININ	2	GSE154778,GSE212966	4.54364908367065e-06	0.0
to_endothelial	B_cell	endothelial	SELL	MADCAM1	SELL	2	GSE154778,GSE155698	4.53420849148002e-06	0.0
to_endothelial	endothelial	endothelial	EDN1	EDNRB	EDN	2	GSE155698,GSE212966	4.43819884286016e-06	0.0
from_endothelial	endothelial	endothelial	EDN1	EDNRB	EDN	2	GSE155698,GSE212966	4.43819884286016e-06	0.0
to_endothelial	endothelial	endothelial	POSTN	ITGAV_ITGB5	PERIOSTIN	2	GSE155698,GSE212966	4.26674527146391e-06	0.0
from_endothelial	endothelial	endothelial	POSTN	ITGAV_ITGB5	PERIOSTIN	2	GSE155698,GSE212966	4.26674527146391e-06	0.0
from_endothelial	endothelial	fibroblast_CAF	HBEGF	EGFR_ERBB2	EGF	2	GSE155698,GSE212966	4.25847575454009e-06	0.0
from_endothelial	endothelial	CD8	MADCAM1	ITGA4_ITGB7	MADCAM	2	GSE154778,GSE155698	4.20798651773779e-06	0.0
from_endothelial	endothelial	mast	COL1A2	ITGA9_ITGB1	COLLAGEN	2	GSE155698,GSE212966	4.19856185011154e-06	0.0
from_endothelial	endothelial	mast	SPP1	ITGA9_ITGB1	SPP1	2	GSE155698,GSE212966	4.18831112668175e-06	0.0
to_endothelial	mast	endothelial	COL9A2	ITGA9_ITGB1	COLLAGEN	2	GSE155698,GSE212966	4.14101941169103e-06	0.0
to_endothelial	epithelial	endothelial	SEMA7A	ITGB1_ITGA1	SEMA7	2	GSE155698,GSE212966	4.11034525013372e-06	0.0
from_endothelial	endothelial	myeloid	ANGPTL4	SDC4	ANGPTL	2	GSE155698,GSE212966	4.08710503143837e-06	0.0
to_endothelial	myeloid	endothelial	CCL5	ACKR1	CCL	2	GSE154778,GSE212966	4.06087756510413e-06	0.0
to_endothelial	T_NK	endothelial	SELPLG	SELE	SELPLG	2	GSE155698,GSE212966	4.03516791342995e-06	0.0
from_endothelial	endothelial	epithelial	EFNB2	EPHB3	EPHB	2	GSE155698,GSE212966	3.9737248389214e-06	0.0
